asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B095R76LYH,The Beatles - The Beatles white album - Capitol Records - SWBO 101 VG+/VG,https://m.media-amazon.com/images/I/21Q31DBxwvS._AC_UY218_.jpg,https://www.amazon.com/dp/B095R76LYH,4.8,3788,29.98,0.0,253,False,0
B07PK8N84L,"SOMORA Aromatherapy Essential Oil Diffuser Bracelet Gift Set w/Rosemary, Lavender, Bergamot, Eucalyptus, Unique Gifts for Women, Birthday Gift Ideas for Mom, Best Friend, Sister, Wife",https://m.media-amazon.com/images/I/71mSmWvEf5L._AC_UL320_.jpg,https://www.amazon.com/dp/B07PK8N84L,4.5,4088,19.99,25.99,128,False,200
B089LSHSVP,"ANERZA Stickers for Water Bottles, 100 PCS Cute Reusable Waterproof Vsco Vinyl Stickers for Hydroflask Laptop Skateboard, Aesthetic Scrapbook Sticker Packs for Kids Teens Girl, Easter Basket Stuffers",https://m.media-amazon.com/images/I/91IydBliKrL._AC_UL320_.jpg,https://www.amazon.com/dp/B089LSHSVP,4.7,3888,5.99,0.0,219,False,300
B083FQGK3B,Nail Art 8ml×2 NO WIPE Rhinestone Glue Gel Kit(LED Light Cure Needed) Adhesive Resin Gem Stone Jewelry Beads Diamond Gel Nail Polish Clear Decoration With Nail Rhinestones(Crystal+Acrylic+Rivet)+tools,https://m.media-amazon.com/images/I/71GARHIQIZL._AC_UL320_.jpg,https://www.amazon.com/dp/B083FQGK3B,4.6,3988,9.99,0.0,51,False,100
B07B3KS1B8,"NERF Longstrike Modulus Toy Blaster with Barrel Extension, Bipod, Scopes, 18 Elite Darts & 3 Six-Clips (Amazon Exclusive)",https://m.media-amazon.com/images/I/61aUwqgOrOL._AC_UL320_.jpg,https://www.amazon.com/dp/B07B3KS1B8,4.6,3987,60.19,0.0,228,False,200
B01IL7SKUU,Acupoint Physical Massage Therapy Lacrosse Ball Set Ideal for Yoga Deep Tissue Massage Trigger Point Therapy and Myofascial Release Physical Therapy Equipment Back Foot Plantar Fasciitis (Blue),https://m.media-amazon.com/images/I/81FV9lccS-L._AC_UL320_.jpg,https://www.amazon.com/dp/B01IL7SKUU,4.5,4087,12.99,0.0,128,False,2000
B00EW1QIJU,"Homedics Sound Machine and Alarm Clock with Time Projection. White Noise Sound Machine with a Digital FM Alarm Clock Radio, 8 Sounds, Snooze, Sleep Timer and Night Light",https://m.media-amazon.com/images/I/61QmBhly7lL._AC_UL320_.jpg,https://www.amazon.com/dp/B00EW1QIJU,4.3,4287,39.99,0.0,165,False,300
B0725SMCNR,"Radio Flyer Chestnut Plush Interactive Riding Horse Kids Ride On Toy, Toddler Ride On Toy For Ages 2-6 Years",https://m.media-amazon.com/images/I/81W8G84H4TL._AC_UL320_.jpg,https://www.amazon.com/dp/B0725SMCNR,4.8,3785,169.99,0.0,270,False,200
B00TYM5QEA,Toomies Foam Cone Factory,https://m.media-amazon.com/images/I/81FF-7Crq9L._AC_UL320_.jpg,https://www.amazon.com/dp/B00TYM5QEA,4.0,4585,38.81,0.0,230,False,0
B08QGTTLM2,UNA GELLA Tapered Square Nail XXL Tips 120 PCS No C Curve Gel Extra Long Straight Nails Half Fake Trace for Acrylic Home DIY with Box,https://m.media-amazon.com/images/I/71C7dx91suL._AC_UL320_.jpg,https://www.amazon.com/dp/B08QGTTLM2,4.5,4085,7.99,9.99,51,False,1000
B014HWRC70,"Baby Handprint Footprint Keepsake Ornament Kit (Makes 2) - Bonus Stencil for Personalized Christmas, Newborn, New Mom & Shower Gifts. 2 Easels! Non-Toxic Clay, Air-Dries Light & Soft, Won't Crack.",https://m.media-amazon.com/images/I/71YeC5yCEcL._AC_UL320_.jpg,https://www.amazon.com/dp/B014HWRC70,4.1,4485,14.95,0.0,165,False,700
B0B4B2HW2N,"Gtheos 2.4GHz Wireless Gaming Headset for PC, PS4, PS5, Mac, Nintendo Switch, Bluetooth 5.2 Gaming Headphones with Detachable Noise Canceling Microphone, Stereo Sound, 3.5mm Wired Mode for Xbox Series",https://m.media-amazon.com/images/I/71geIOeuw-L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B4B2HW2N,4.3,1784,39.99,49.99,255,True,0
B079JN9LJV,"Fisher-Price Laugh & Learn 3-In-1 Smart Car, Baby Walker & Toddler Ride-On Toy with Smart Stages Learning Content for Ages 9+ Months",https://m.media-amazon.com/images/I/610hbaR0FeL._AC_UL320_.jpg,https://www.amazon.com/dp/B079JN9LJV,4.8,3784,53.99,0.0,230,False,0
B01H4X8KB6,Womens Leather Wallets RFID Blocking Large Capacity Trifold Card Holder Ladies Phone Clutch,https://m.media-amazon.com/images/I/61HxEMEq-5L._AC_UL320_.jpg,https://www.amazon.com/dp/B01H4X8KB6,4.5,4084,36.99,45.99,118,False,50
B01MSI9BP4,"Stickers for Kids Toddlers Stickers – MoCeYa 1200+ Puffy Stickers for Toddlers Bulk Sticker Sheets School Stickers for Girls Boys Stickers Packs Party Favors (40 Sheets,1200 Pcs)",https://m.media-amazon.com/images/I/8182vSrAR0L._AC_UL320_.jpg,https://www.amazon.com/dp/B01MSI9BP4,4.6,3984,9.97,10.97,219,False,300
B07DGCBSCY,Wreckfest - PlayStation 4,https://m.media-amazon.com/images/I/7162BpsQeOL._AC_UY218_.jpg,https://www.amazon.com/dp/B07DGCBSCY,4.5,4083,18.99,39.99,253,False,100
B088MQ3LCF,PGA Tour 2K21 (PS4),https://m.media-amazon.com/images/I/71vBFHqXUkL._AC_UY218_.jpg,https://www.amazon.com/dp/B088MQ3LCF,4.5,4083,17.49,0.0,253,False,0
B0C7S7639T,"Clear Purse Stadium Approved for Women, Small Clear Crossbody Bag Fashion, Cute See Through Clutch Mini Shoulder Bag",https://m.media-amazon.com/images/I/61NyNDM7O8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7S7639T,4.3,4283,18.99,0.0,118,False,100
B00TUPJQUG,Tarte Shape Tape Contour Concealer - Light,https://m.media-amazon.com/images/I/61krqKqQ9fS._AC_UL320_.jpg,https://www.amazon.com/dp/B00TUPJQUG,4.6,3983,21.0,26.98,48,False,600
B07YWWXFL1,"Mounting Dream TV Mount Full Motion TV Wall Mount for Most 32-65 Inch Flat Screen TV, Wall Mount TV Bracket with Dual Arms, Max VESA 400x400mm and 99 LBS, Fits 16"", 18"", 24"" Studs MD2380-24K TV Mounts",https://m.media-amazon.com/images/I/61zajoESESL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YWWXFL1,4.8,3782,59.99,65.99,69,False,0
B0BFL83X8S,"Wireless Earbud Bluetooth 5.3 Headphones 40H Playtime LED Power Display, Bluetoth Earbud Touch Control, Ear Bud in-Ear Earphones with Mic for Android iOS, Super Light & Portable, IP7 Waterproof",https://m.media-amazon.com/images/I/71Zmh1Le7NL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFL83X8S,4.0,4582,14.99,0.0,71,False,0
B07XZPCTR7,"20% Acetic Acid Ultra High Strength Non-GMO Apple Cider Vinegar Capsules with Mother - 2,010mg Formula Pills with Cayenne Pepper -12x Potent - 120 Capsules",https://m.media-amazon.com/images/I/81gkunjlEQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XZPCTR7,4.4,4181,19.47,0.0,132,False,800
B07HC3M9HH,"Home Security Door Lock, Childproof Door Reinforcement Lock with 3 Inch Stop Withstand 800 lbs for Top Front Inward Swinging Door, Upgrade Flip High Night Lock to Defend Your Home Kids (Silver-2 Pack)",https://m.media-amazon.com/images/I/710KnaZxYtL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HC3M9HH,4.7,3881,18.99,19.99,211,False,0
B082WWQ2P6,"Toddler Boys' Undershirts, White T-Shirts for Babies, Crew Tees, 5-Pack",https://m.media-amazon.com/images/I/61agx0fOxgS._AC_UL320_.jpg,https://www.amazon.com/dp/B082WWQ2P6,4.7,3879,9.99,0.0,84,False,3000
B07QJDLSZF,"CRAFTSMAN Deep Impact Socket, SAE, 1/2-Inch Drive, 7/8-Inch (CMMT16063)",https://m.media-amazon.com/images/I/51KA30ZCpbS._AC_UL320_.jpg,https://www.amazon.com/dp/B07QJDLSZF,4.8,3779,7.98,9.0,17,False,300
B01MY6R11P,H&S Stainless Steel Toenail Cutter for Men & Women - Premium Toe Nail Clipper with Grooved Handles & Plastic Cap - Toenail Clipper with Curved Shaped and A Carry Case,https://m.media-amazon.com/images/I/518EGWlYTaL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MY6R11P,4.3,4279,3.59,5.39,51,False,50
B089R4KPRB,"Door Mat Indoor Doormat,20""x31.5"" Dirt Trapper Mats Non-Slip Rug Rubber Backing,Front Back Door Low-Profile Entrance Rugs,Absorbent Resist Dirt Inside Doormat Entryway Machine Washable(Grey)",https://m.media-amazon.com/images/I/9115Xw8eGtL._AC_UL320_.jpg,https://www.amazon.com/dp/B089R4KPRB,4.5,4079,9.99,15.99,165,False,300
B01NASJ4UH,Probrico 10 Pack Black Stainless Steel Kitchen Cabinet Door Handles T Bar Drawer Pulls Knobs Diameter 1/2 inch Single Hole 2inch Length,https://m.media-amazon.com/images/I/51oBrT6Y-dS._AC_UL320_.jpg,https://www.amazon.com/dp/B01NASJ4UH,4.6,3979,10.16,11.54,211,False,0
B07VHSHJZD,"Baby Shark Singalong Microphone for Kids, Toy Microphone with Built-in Music and Flashing Lights, Baby Shark Toy For Kids Aged 3 and Up",https://m.media-amazon.com/images/I/715XUm7zmaL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VHSHJZD,4.5,4078,12.99,0.0,230,False,500
B07CVCHKTT,"GRACO SnugRide 35 Lite LX Infant Car Seat (LX/TrueShield, Ion)",https://m.media-amazon.com/images/I/81nDhs-UZkL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CVCHKTT,4.9,3678,229.99,0.0,32,False,600
B07WQVCHR7,Arya Backpacks for Girls Teenage School Bags Kids Bookbag Teen Girls Children,https://m.media-amazon.com/images/I/71zl7ifUlNL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WQVCHR7,4.5,4077,16.99,21.99,165,False,400
B002RT8M3O,PetSafe Healthy Pet Water Filter - Coconut Carbon Keeps Water Fresh - Compatible with Healthy Pet Water Stations - Subscribe & Save - Lasts for 6-8 Weeks - Contains 2x More Carbon than Other Brands,https://m.media-amazon.com/images/I/71SL3Dwux3L._AC_UL320_.jpg,https://www.amazon.com/dp/B002RT8M3O,4.2,4377,5.98,14.99,179,False,1000
1601693737,"Melissa & Doug Children's Book - Poke-a-Dot: An Alphabet Eye Spy (Board Book with Buttons to Pop) - Alphabet Pop It Book, Push Pop Book For Toddlers And Kids Ages 3+",https://m.media-amazon.com/images/I/7191ReMsgCL._AC_UL320_.jpg,https://www.amazon.com/dp/1601693737,4.7,3876,10.99,13.99,270,False,1000
B07W4G51XR,240 Piece Sticker Earrings 3D Gems Sticker Girls Sticker Earrings Self-Adhesive Glitter Craft Crystal Stickers,https://m.media-amazon.com/images/I/71xVO7wL7EL._AC_UL320_.jpg,https://www.amazon.com/dp/B07W4G51XR,4.3,4276,6.95,0.0,219,False,1000
B074NBF57G,"Diamond Wipes Nail Polish Remover Pads with Aloe Vera, 50 Individually Wrapped Acetone Wipes -",https://m.media-amazon.com/images/I/51d2ap4aozL._AC_UL320_.jpg,https://www.amazon.com/dp/B074NBF57G,4.4,4175,19.59,0.0,51,False,3000
B076Q9XDN4,KOOKIN Lighted Vanity Makeup Mirror with 16 Led Lights 180 Degree Free Rotation Touch Screen Adjusted Brightness Battery USB Dual Supply Bathroom Beauty Mirror (White),https://m.media-amazon.com/images/I/61M+7Iv-P4S._AC_UL320_.jpg,https://www.amazon.com/dp/B076Q9XDN4,4.4,4175,16.99,21.99,50,False,1000
B01LW3T8M2,Chakra Stones-Reiki Healing Crystal With Engraved Chakra Symbols Holistic Balancing Polished Palm Stones Set of 7,https://m.media-amazon.com/images/I/61OLcSaAYNL._AC_UL320_.jpg,https://www.amazon.com/dp/B01LW3T8M2,4.5,4075,9.99,10.99,128,False,50
B07VYYBMBG,Flame Reflections Nail Stickers - 16PCS Halloween Holographic Fire Flame Nail Art Decals 3D Vinyls Nail Stencil for Nails Manicure Tape Adhesive Foils DIY Decoration,https://m.media-amazon.com/images/I/718C3EDDQdL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VYYBMBG,4.3,4275,6.99,0.0,51,False,0
B09QHLBF4R,False Eyelashes Russian Strip Lashes D Curl Wispy Natural Look Faux Mink Lashes Like Eyelash Extension Fluffy zanlufly Transparent Band Cat Eye Fake Eyelashes Pack,https://m.media-amazon.com/images/I/81LgBUmE0lL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QHLBF4R,4.3,4275,9.99,12.99,48,False,4000
B096WNSPJL,Boys and Toddlers' Polar Fleece Quarter-Zip Pullover Jacket,https://m.media-amazon.com/images/I/81asAslWONL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B096WNSPJL,4.7,3874,21.0,30.0,84,False,50
B00BCGAOVQ,"Wahl Lithium Battery Powered Lighted Ear, Nose, & Brow Trimmer – Painless Eyebrow & Facial Hair Detail Personal Trimmer – Model 5546-400",https://m.media-amazon.com/images/I/81J7hQXT-cL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BCGAOVQ,4.3,4274,19.99,0.0,53,False,900
B0015UV6LQ,"Powerbuilt Spindle Nut Socket, 4 Lug, 2-3/8 Inch Outer Diameter, Bronco Ranger Ford Chevy GMC Pickup Trucks and SUV - Black 648473",https://m.media-amazon.com/images/I/710e50vl6VL._AC_UL320_.jpg,https://www.amazon.com/dp/B0015UV6LQ,4.5,1574,19.99,0.0,16,True,100
B08TR1H7LG,"VIVITEST Ceramic Diffuse,Stone Essential Oil Diffuser, Ultrasonic Aromatherapy Diffusers for Home",https://m.media-amazon.com/images/I/71CNPsPPU7L._AC_UL320_.jpg,https://www.amazon.com/dp/B08TR1H7LG,4.0,4574,26.09,28.99,128,False,2000
B01B7RBXZ0,"Klein Tools 69417 Rare-Earth Magnetic Hanger, with Strap",https://m.media-amazon.com/images/I/51yfJbP4XCL._AC_UL320_.jpg,https://www.amazon.com/dp/B01B7RBXZ0,4.8,3774,13.0,20.0,17,False,1000
B0015UWW64,"Powerbuilt Spindle Socket, 6 Outer Black, 6 Lug, Remove Spindle Nuts, 2-5 Inch Outer, Ford Chevy GMC Bronco Trucks - 648475",https://m.media-amazon.com/images/I/71qFd0KdbEL._AC_UL320_.jpg,https://www.amazon.com/dp/B0015UWW64,4.5,1574,18.19,19.99,17,True,50
B087P27KRN,"ZWGKKYGYH Compatible with Fitbit Versa 2 Bands for Women Men, Stainless Steel Metal Mesh Replacement Band Accessories Bracelet Strap with Magnet Lock for Fitbit Versa/Versa Lite SE…",https://m.media-amazon.com/images/I/81hGJe2HNBL._AC_UL320_.jpg,https://www.amazon.com/dp/B087P27KRN,4.4,4173,11.99,0.0,128,False,0
B015HR7NK0,Girls' Leggings in 100% Cotton for School Uniform or Play - Made in USA!,https://m.media-amazon.com/images/I/71vF2tRkdIL._AC_UL320_.jpg,https://www.amazon.com/dp/B015HR7NK0,4.5,4073,17.95,0.0,91,False,50
B09WF3S2SX,Crazy Bonez Glow in The Dark Pose-N-Stay Skeleton,https://m.media-amazon.com/images/I/61JiHS8Qz5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09WF3S2SX,4.6,3973,69.99,79.99,165,False,200
B07SQJHPMY,"Trailer Plug Adapters 7 Pin to 4 and 5 Flat Blade Trailer Connector for Trailer Tow Hitch, Weatherproof",https://m.media-amazon.com/images/I/71p9+pBmDEL._AC_UL320_.jpg,https://www.amazon.com/dp/B07SQJHPMY,4.7,1373,9.99,10.99,24,True,1000
B078432B2D,CHUKCHI Heart Bling Cat Collar with Safety Belt and Bell 8-11 Inches(Pink),https://m.media-amazon.com/images/I/51Cxq471hUL._AC_UL320_.jpg,https://www.amazon.com/dp/B078432B2D,4.5,4073,5.89,0.0,179,False,200
B07GF4N27S,"Amazon Basics Exterior Door Knob With Lock, Standard Ball, Satin Nickel",https://m.media-amazon.com/images/I/61FYcdlVCcL._AC_UL320_.jpg,https://www.amazon.com/dp/B07GF4N27S,4.5,4073,22.69,0.0,211,False,0
B083KLQ45W,"Perlegear Full Motion TV Wall Mount Bracket for Most 17-42 Inch LED LCD Flat Curved Screen TVs & Monitors, Swivel Tilt Extension Rotation with Articulating Arms, Max VESA 200x200mm up to 44lbs",https://m.media-amazon.com/images/I/71VOjQaZuML._AC_UL320_.jpg,https://www.amazon.com/dp/B083KLQ45W,4.6,3972,22.99,26.99,69,False,0
B0147FYOQ4,"Disney Softside Luggage with Spinner Wheels, Minnie Mouse Red Bow, 21-Inch",https://m.media-amazon.com/images/I/81pM2TwB5YL._AC_UL320_.jpg,https://www.amazon.com/dp/B0147FYOQ4,4.8,3772,149.99,169.99,108,False,50
B0015R3L5S,"Renew Life Detox Cleanse More, Reduces Bloating & Restores Regularity, Overnight Constipation Relief, Soy, Dairy & Gluten Free, 100 Capsules",https://m.media-amazon.com/images/I/71OBfDrkQWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0015R3L5S,4.6,3972,22.94,29.99,132,False,6000
B01CLGJ7VS,"rockpapa 950 Wired Headphones for Kids Girls Boys for School Classroom with Microphone, On-Ear Foldable Corded Headphones with Jack 3.5mm for Laptop Computer Tablet Chromebooks Black Red",https://m.media-amazon.com/images/I/61epqbUGuyL._AC_UL320_.jpg,https://www.amazon.com/dp/B01CLGJ7VS,4.5,4071,15.99,17.99,71,False,0
B07R4Q8FQY,"ASTRO Gaming A50 Wireless Headset + Base Station Gen 4 - Compatible With PS5, PS4, PC, Mac - Black/Silver",https://m.media-amazon.com/images/I/71dF0Zi6GNL._AC_UY218_.jpg,https://www.amazon.com/dp/B07R4Q8FQY,4.1,4471,219.99,299.99,253,False,800
B07GBS9WLX,Jsdoin 5 pc 2 Way Dotting Pen Tool Nail Art Tip Dot Paint Manicure kit,https://m.media-amazon.com/images/I/614Xg+Vit2S._AC_UL320_.jpg,https://www.amazon.com/dp/B07GBS9WLX,4.7,3871,3.98,0.0,51,False,300
B07MN9BK44,"4 Pack Cat Self Groomer with Catnip Pouch,Cats Corner Massage Comb Grooming Brush Tool for Kitten Puppy (2 Black/2 Grey)",https://m.media-amazon.com/images/I/71pOuOjAezL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MN9BK44,4.2,4371,15.99,17.99,179,False,200
B0B2X4BMV2,Nintendo Switch: Pokemon Violet Video Game (European Version),https://m.media-amazon.com/images/I/81wwSWCghnL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B2X4BMV2,4.7,3870,43.95,0.0,255,False,500
B07J5HVSGQ,ANKI HAPPIGO 8Pcs 2.2Bar 32PSI Car Tire Pressure Monitor Valve Stem Caps Sensor Indicator 3 Color Eye Alert,https://m.media-amazon.com/images/I/71omXQ1oNpL._AC_UL320_.jpg,https://www.amazon.com/dp/B07J5HVSGQ,4.2,4370,12.99,15.99,16,False,500
B004RTMV48,"Anti-Theft Cross-Body Bag, Black, One Size",https://m.media-amazon.com/images/I/81mDBCfHDLL._AC_UL320_.jpg,https://www.amazon.com/dp/B004RTMV48,4.4,4170,40.49,57.0,118,False,400
B08FSW31F2,"Fomaris Clear Backpack Heavy Duty Clear Bookbag Transparent Backpack See Through Plastic Bookbags for School, Work,Concert,College (Black)",https://m.media-amazon.com/images/I/81+W68b5ucL._AC_UL320_.jpg,https://www.amazon.com/dp/B08FSW31F2,4.5,4069,13.99,17.99,165,False,2000
B09VL47JTZ,"Gellen Gel Nail Polish Set, Nude Gray Gel Polish Set, Neutral Pink 6 Colors Soak Off UV Gel Nail Polish Home Salon Gel Manicure Kit",https://m.media-amazon.com/images/I/51ERJe+V3bL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VL47JTZ,4.2,4368,9.99,0.0,51,False,100
B07BWG3NB1,"SUPCASE [Unicorn Beetle Pro Rugged Case Strap Bands for Fitbit Blaze Fitness Smart Watch,Fitbit Blaze Bands with Protective Case",https://m.media-amazon.com/images/I/71KRcBvjgSL._AC_UL320_.jpg,https://www.amazon.com/dp/B07BWG3NB1,4.5,4068,18.99,0.0,68,False,0
B013FWARZC,"Nuby 10 Count (Pack of 1) Little Squirts Fun Bath Toys, Assorted Characters",https://m.media-amazon.com/images/I/81PTboMECNL._AC_UL320_.jpg,https://www.amazon.com/dp/B013FWARZC,4.7,3867,14.99,0.0,230,False,0
B082PX9HJ2,Nail Foil Glue Gel for Foil Art Stickers Strong Adhesion Nail Complete Transfer Available 15mlx2 Bottles Soak Off LED LAMP Required Tips Manicure DIY With Gift Box,https://m.media-amazon.com/images/I/61ES-4XwwAL._AC_UL320_.jpg,https://www.amazon.com/dp/B082PX9HJ2,4.3,4267,7.99,0.0,51,False,100
B08C7265QV,"Leather Watch Band Genuine Calfskin Replacement Watch Strap Quick Release Crocodile Pattern 10 Colors 13 Sizes for Men Women(12mm,14mm,16mm,17mm,18mm,19mm,20mm,21mm,22mm,23mm,24mm)",https://m.media-amazon.com/images/I/71FweZ0+YWL._AC_UL320_.jpg,https://www.amazon.com/dp/B08C7265QV,4.3,4267,13.99,0.0,121,False,0
B07CS3JGPC,"SAMSUNG UJ59 Series 32-Inch 4K UHD (3840x2160) Computer Monitor, HDMI, Display Port, Eye Saver/Flicker Free Mode, FreeSync (LU32J590UQNXZA),Black",https://m.media-amazon.com/images/I/81Duq9UVJtL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CS3JGPC,4.3,4266,275.76,339.99,56,False,0
B071RZ2SY6,NeuroGum | Nootropic Energy Caffeine Gum | 40mg Caffeine + 60mg L-theanine + B Vitamins for Energy and Focus | Sugar Free + Vegan + Keto | Caffeine Supplement for Adults Mint Flavor (54 Gums),https://m.media-amazon.com/images/I/71Ds3ZAV7JL._AC_UL320_.jpg,https://www.amazon.com/dp/B071RZ2SY6,4.3,4266,23.94,0.0,132,False,1000
B09WZYJCWG,Pokemon Scarlet - for Nintendo Switch,https://m.media-amazon.com/images/I/91VW7axZr+L._AC_UY218_.jpg,https://www.amazon.com/dp/B09WZYJCWG,4.6,3966,47.59,0.0,255,False,400
B07QN1YBGT,"Gator Golf - Putt The Ball into The Gator's Mouth to Score Game by Goliath, Single, Gator Golf, 27 x 27 x 12.5 cm for age 3+ years",https://m.media-amazon.com/images/I/718PbkVcj1L._AC_UL320_.jpg,https://www.amazon.com/dp/B07QN1YBGT,4.4,4165,15.19,31.99,228,False,1000
B08XVZ9NNW,"Toy Chest Box Organizer Bins for Boys Girls, Kids Large Collapsible Storage Box Container Sturdy with Fabric Flip-Top Lid & Handles for Clothes, Blanket, Nursery, Playroom, Bedroom 24.5x13x16 (Black)",https://m.media-amazon.com/images/I/81xMAiqXVkL._AC_UL320_.jpg,https://www.amazon.com/dp/B08XVZ9NNW,4.4,4165,18.98,0.0,124,False,200
B07XV2XJN1,"ARES 60037-3-Piece SAE Magnetic Socket Organizers Set - GREEN - Includes 1/4 in, 3/8 in, 1/2 in Socket Holders - Holds 68 Standard (Shallow) and Deep Sockets - Also Available in RED",https://m.media-amazon.com/images/I/91SWBS7qd+S._AC_UL320_.jpg,https://www.amazon.com/dp/B07XV2XJN1,4.5,4065,24.01,48.02,17,False,0
B07767KKLX,Women's Leather Handbag Tote Shoulder Bag Crossbody Purse,https://m.media-amazon.com/images/I/71o6FOY+aRL._AC_UL320_.jpg,https://www.amazon.com/dp/B07767KKLX,3.9,4665,21.79,29.99,118,False,100
B01I9CR4K4,"Probrico (10 Pack 3"" Hole Centers Cabinet Pulls Euro Bar Cabinet Hardware, Gold Kitchen Bathroom Cabinet Handles Modern T Bar Dresser Pull Drawer Handles, 5 Inch Overall Length",https://m.media-amazon.com/images/I/61+5yINJyVL._AC_UL320_.jpg,https://www.amazon.com/dp/B01I9CR4K4,4.5,4065,14.02,14.76,211,False,0
B088ZNNQ9Q,"Moxiaomo Protective Case, Liquid Crystal Glitter Bling Soft TPU Cover with Shock-Absorption and Anti-Scratch Protective Case-for Nintendo Switch Lite 2019",https://m.media-amazon.com/images/I/71luXVmh4lL._AC_UY218_.jpg,https://www.amazon.com/dp/B088ZNNQ9Q,4.7,3864,10.99,0.0,255,False,0
B00ZOTLZAG,Gellen Gel Nail Polish Set - Red Purple Pink Gel Polish Set 6 Colors - Burgundy Red UV Gel Nail Home Manicure Salon Nail Art,https://m.media-amazon.com/images/I/71KKjsBzsML._AC_UL320_.jpg,https://www.amazon.com/dp/B00ZOTLZAG,4.2,4364,8.99,0.0,51,False,50
B0936DKBL1,"Yizepet Breakaway Cat Collar with Bell, 4 Pack Safety Adjustable Cat Collars Set",https://m.media-amazon.com/images/I/51bPWvPN+-S._AC_UL320_.jpg,https://www.amazon.com/dp/B0936DKBL1,4.7,3864,5.95,0.0,179,False,1000
B08N5YTY83,Morily 24pcs Fake Nails Matte Pure Color Medium Long Stiletto Almond Press on Nail False Tips Artificial Finger Manicure for Women and Girls (Black),https://m.media-amazon.com/images/I/61IS8mKtFHS._AC_UL320_.jpg,https://www.amazon.com/dp/B08N5YTY83,4.1,4463,6.99,0.0,51,False,1000
B07XTZS3N6,Andis 17195 Finishing Combo T-Outliner Trimmer & Pro Foil Lithium Titanium Shaver - Professional Hair Clippers and Trimmer Kit for Men,https://m.media-amazon.com/images/I/81pF-zm6DFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XTZS3N6,4.6,3963,78.0,121.62,53,False,1000
B07QKSFXZT,"Tiny Dot Pendant Necklace,Dainty 14K Gold Plated Sterling Silver Round Dot Circle CZ Choker Necklace Jewelry Gift for Women",https://m.media-amazon.com/images/I/61-SofsybmL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QKSFXZT,4.6,3963,13.49,0.0,95,False,0
B07RWFX3R7,Boys' 3-Pack Dinosaur Short Sleeve Crewneck T-Shirts Top Tee Size 2-6 Years,https://m.media-amazon.com/images/I/71QN03OM39L._AC_UL320_.jpg,https://www.amazon.com/dp/B07RWFX3R7,4.6,3962,19.98,0.0,84,False,50
B08CLNYK2B,"Orajel Baby Daytime Cooling Swabs for Teething, Drug-Free, 1 Pediatrician Recommended Brand for Teething*, 12 Swabs in Carrying Case(Packing May Vary)",https://m.media-amazon.com/images/I/71RELr9ZPuL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CLNYK2B,4.7,3862,5.39,6.79,230,False,4000
B01N983MOY,Skinerals Self Tanner Sunless Bronzer Californium Natural and Organic Ingredients for Safe Alternative to Sun Tanning for Body and Face (8 Ounce) (Californium),https://m.media-amazon.com/images/I/71kGzDJrmXL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N983MOY,4.3,4262,34.99,0.0,48,False,300
B089TPNZQ5,"Shark LA502 Rotator Vacuum Vacuum with Self Brushroll Powerful Pet Hair Pickup and HEPA Filter, Lift-Away Upright w/Duo Clean, Silver",https://m.media-amazon.com/images/I/71Dtm5CzUOL._AC_UL320_.jpg,https://www.amazon.com/dp/B089TPNZQ5,4.5,4061,297.99,349.99,175,False,300
B01K15UQ4I,Monobeach Baby Beach Tent Pop Up Portable Shade Pool UV Protection Sun Shelter for Infant,https://m.media-amazon.com/images/I/6103YlWQqoS._AC_UL320_.jpg,https://www.amazon.com/dp/B01K15UQ4I,4.4,4161,32.27,39.99,228,False,1000
B07RX65TQB,"[2 Pack] 4FT 3DS 2DS DSi Charger Cable Power USB Charging Cord Compatible with Nintendo New 3DS XL/New 3DS/ 3DS XL/ 3DS/ New 2DS XL/New 2DS/ 2DS XL/ 2DS/ DSi/DSi XL, Black",https://m.media-amazon.com/images/I/714oDqR+X5L._AC_UY218_.jpg,https://www.amazon.com/dp/B07RX65TQB,4.7,3861,7.99,0.0,255,False,0
